Year,FMP Area,FMP Subarea,Reporting Area Code,Trip Target Code,Trip Target Name,Species Group Name,Retained/Discarded,Gear Code,Weight Posted (Sum),WED (mmdd)
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,6.62,0120
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,97.8,0127
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,6.51,0203
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,63.11,0210
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,33.44,0217
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,0.06,0224
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,4.23,0310
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,111.02,0317
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,53.09,0324
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,24.47,0331
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Discarded,TRW,0.51,0428
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Retained,TRW,108.91,0106
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Retained,TRW,0.06,0224
1991,BSAI,AI,540,A,Atka Mackerel,Pollock,Retained,TRW,42.13,0310
1991,BSAI,AI,540,B,Pollock - bottom,Pollock,Discarded,TRW,9.79,0303
1991,BSAI,AI,540,B,Pollock - bottom,Pollock,Retained,TRW,37.42,0224
1991,BSAI,AI,540,B,Pollock - bottom,Pollock,Retained,TRW,376.75,0303
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.01,0224
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.05,0303
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.02,0317
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0,0414
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.01,0421
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0,0428
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.04,0728
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0,0929
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.03,1006
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.16,1013
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.5,1020
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,1.17,1027
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.06,1110
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.05,1117
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.04,1124
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.1,1201
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.01,1208
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0,1215
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,HAL,0.05,1229
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,POT,0.01,0825
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,TRW,17.23,0217
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,TRW,0.18,0224
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,TRW,0.04,0310
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,TRW,0.03,0421
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Discarded,TRW,6.91,0707
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Retained,HAL,4.7,1103
1991,BSAI,AI,540,C,Pacific Cod,Pollock,Retained,TRW,2.07,0707
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,1.47,0106
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,0.7,0224
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,15.33,0407
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,11.26,0421
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,46.33,0526
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,24.61,0602
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,0.17,0609
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,9.88,0616
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,16.12,0623
1991,BSAI,AI,540,K,Rockfish,Pollock,Discarded,TRW,25.7,0630
1991,BSAI,AI,540,K,Rockfish,Pollock,Retained,TRW,22.52,0224
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Discarded,TRW,4.75,0113
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Discarded,TRW,104.68,0224
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Discarded,TRW,1368.52,0303
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Discarded,TRW,1393.28,0310
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Discarded,TRW,555.01,0317
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Discarded,TRW,573.17,0324
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Retained,TRW,4651.9,0106
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Retained,TRW,3798.4,0113
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Retained,TRW,1496.31,0224
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Retained,TRW,15474.24,0303
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Retained,TRW,19680.52,0310
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Retained,TRW,9812.65,0317
1991,BSAI,AI,540,P,Pollock - midwater,Pollock,Retained,TRW,8818.75,0324
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Discarded,HAL,0,1103
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Discarded,HAL,0.03,1117
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Discarded,HAL,0.03,1124
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Discarded,HAL,0.03,1215
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Discarded,TRW,3.87,0505
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Discarded,TRW,45.95,0512
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Discarded,TRW,0.01,0519
1991,BSAI,AI,540,T,Greenland Turbot - BSAI,Pollock,Retained,TRW,15.92,0512
1991,BSAI,AI,540,W,Arrowtooth Flounder,Pollock,Discarded,TRW,3,0505
1991,BSAI,AI,540,W,Arrowtooth Flounder,Pollock,Discarded,TRW,1.53,0512
1991,BSAI,AI,540,W,Arrowtooth Flounder,Pollock,Discarded,TRW,4.9,0519
1991,BSAI,AI,540,W,Arrowtooth Flounder,Pollock,Discarded,TRW,9.24,0602
1991,BSAI,AI,540,W,Arrowtooth Flounder,Pollock,Retained,TRW,0.23,0505
1991,BSAI,AI,540,W,Arrowtooth Flounder,Pollock,Retained,TRW,4.53,0512
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,187.3,0106
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,18.58,0113
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,31.75,0120
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,9.95,0127
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,11.05,0224
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,50.93,0303
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,57.64,0310
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,35.12,0317
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,29.25,0324
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,104.14,0331
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,0.8,0421
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,11.3,0428
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,0.05,0512
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,25.8,0519
1991,BSAI,AI,540,,,Pollock,Discarded,TRW,0.7,0714
1991,BSAI,AI,540,,,Pollock,Retained,TRW,4760.19,0106
1991,BSAI,AI,540,,,Pollock,Retained,TRW,856,0113
1991,BSAI,AI,540,,,Pollock,Retained,TRW,419.05,0224
1991,BSAI,AI,540,,,Pollock,Retained,TRW,5536.4,0303
1991,BSAI,AI,540,,,Pollock,Retained,TRW,6093.21,0310
1991,BSAI,AI,540,,,Pollock,Retained,TRW,4690.18,0317
1991,BSAI,AI,540,,,Pollock,Retained,TRW,6670.15,0324
1991,BSAI,AI,540,,,Pollock,Retained,TRW,0,0331
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,377.51,0106
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,529.26,0113
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,281.29,0120
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,509.29,0127
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,198.7,0203
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,646.42,0210
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,456.09,0217
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,1328.58,0224
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,1052.83,0303
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,433.45,0310
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,120.69,0331
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,182.84,0407
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,228.18,0414
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,818.67,0421
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,481.32,0428
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,347.05,0505
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,489.69,0512
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,220.29,0519
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,6.91,0526
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,13.5,0609
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,10.42,0623
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,10.97,0714
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,2.05,0804
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,93.58,0811
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,2.22,0818
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Discarded,TRW,3.45,0908
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,459.85,0106
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,1324.07,0113
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,571.09,0120
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,727.5,0127
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,616.84,0203
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,1291.1,0210
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,517.28,0217
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,176.44,0224
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,35.17,0303
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,1.11,0310
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,171.43,0331
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,183.55,0428
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,27.41,0505
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,7.94,0512
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,10.8,0519
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,45.61,0526
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,166.32,0602
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,229.75,0609
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,905.62,0616
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,395.06,0623
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,348.71,0630
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,205.65,0707
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,327.8,0714
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,3.36,0728
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,358.69,0804
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,943.59,0811
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,19.94,0818
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,3.58,0901
1991,BSAI,BS,511,B,Pollock - bottom,Pollock,Retained,TRW,93.6,0908
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,HAL,0.05,0106
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,HAL,0.04,0331
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,HAL,0.03,0714
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,HAL,0.05,0721
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,POT,0.03,0707
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,POT,0.01,0811
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,POT,0.02,0818
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,POT,1.37,1013
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,18.93,0106
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,76.39,0113
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,17.21,0120
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,90.4,0127
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,27.99,0203
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,42.48,0210
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,226.47,0217
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,20.75,0310
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,111.45,0331
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,52.16,0407
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,411.55,0414
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,98.26,0421
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,161.31,0428
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,15.21,0505
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,217.68,0512
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Discarded,TRW,54.61,0519
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Retained,POT,0.01,0818
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Retained,TRW,4.59,0106
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Retained,TRW,22.07,0113
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Retained,TRW,0.72,0120
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Retained,TRW,10.26,0127
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Retained,TRW,76.17,0217
1991,BSAI,BS,511,C,Pacific Cod,Pollock,Retained,TRW,44.34,0421
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Discarded,TRW,11.62,0505
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Discarded,TRW,12.43,0512
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Discarded,TRW,20.3,0519
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Discarded,TRW,0.87,0623
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Discarded,TRW,9.08,0901
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Discarded,TRW,0.23,0915
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Retained,TRW,24.8,0505
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Retained,TRW,4.5,0512
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Retained,TRW,35.42,0519
1991,BSAI,BS,511,F,Other Flatfish - BSAI,Pollock,Retained,TRW,0.15,0901
1991,BSAI,BS,511,O,Other Species,Pollock,Discarded,TRW,32.41,0414
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,208.7,0106
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,478.65,0113
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,751.11,0127
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,65.79,0203
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,195.75,0210
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,31.77,0217
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,797.43,0224
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,8.76,0324
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,202.89,0609
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,19.93,0623
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,124.53,0630
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,4.01,0804
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Discarded,TRW,64.52,0811
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,916.79,0106
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,7187.72,0113
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,887.27,0120
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,3123.03,0127
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,1617.54,0203
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,5398.55,0210
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,3812.92,0217
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,5400.81,0224
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,35.03,0324
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,257.82,0609
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,45.32,0616
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,594.83,0623
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,247.9,0630
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,80,0804
1991,BSAI,BS,511,P,Pollock - midwater,Pollock,Retained,TRW,153.42,0811
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,25.95,0113
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,0.18,0120
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,21.29,0203
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,560.46,0217
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,1867.19,0224
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,1549.32,0303
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,1352.35,0310
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,328.09,0317
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,0.21,0512
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Discarded,TRW,0.16,0630
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,2.73,0113
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,0.05,0120
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,21.29,0203
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,114.68,0210
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,66.03,0217
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,6.39,0224
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,55.22,0303
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,1.96,0310
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,28.13,0414
1991,BSAI,BS,511,R,Rock Sole - BSAI,Pollock,Retained,TRW,1.81,0505
1991,BSAI,BS,511,W,Arrowtooth Flounder,Pollock,Discarded,TRW,4.86,0120
1991,BSAI,BS,511,W,Arrowtooth Flounder,Pollock,Discarded,TRW,3.5,0602
1991,BSAI,BS,511,W,Arrowtooth Flounder,Pollock,Discarded,TRW,1.18,0714
1991,BSAI,BS,511,W,Arrowtooth Flounder,Pollock,Retained,TRW,43.76,0120
1991,BSAI,BS,511,W,Arrowtooth Flounder,Pollock,Retained,TRW,7.43,0602
1991,BSAI,BS,511,W,Arrowtooth Flounder,Pollock,Retained,TRW,0.97,0714
1991,BSAI,BS,511,,,Pollock,Discarded,POT,0.24,1006
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,37,0106
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,145.94,0113
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,121.68,0120
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,73.47,0127
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,153.5,0203
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,466.83,0210
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,366.37,0217
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,1355.38,0224
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,2015.61,0303
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,130.9,0310
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,98.3,0317
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,55,0331
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,225.17,0407
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,447.18,0414
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,428.2,0421
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,155.33,0428
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,292.75,0505
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,135.43,0512
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,12.5,0519
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,3.2,0526
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,104,0609
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,120.68,0616
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,32.7,0623
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,42.2,0630
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,30,0707
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,20.4,0721
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,51.62,0804
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,3.01,0811
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,3.5,0818
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,10.54,0901
1991,BSAI,BS,511,,,Pollock,Discarded,TRW,0.1,0915
1991,BSAI,BS,511,,,Pollock,Retained,TRW,160.28,0106
1991,BSAI,BS,511,,,Pollock,Retained,TRW,2785.54,0113
1991,BSAI,BS,511,,,Pollock,Retained,TRW,2362.3,0120
1991,BSAI,BS,511,,,Pollock,Retained,TRW,7276.8,0127
1991,BSAI,BS,511,,,Pollock,Retained,TRW,4304.51,0203
1991,BSAI,BS,511,,,Pollock,Retained,TRW,4234.4,0210
1991,BSAI,BS,511,,,Pollock,Retained,TRW,3840.35,0217
1991,BSAI,BS,511,,,Pollock,Retained,TRW,5205.11,0224
1991,BSAI,BS,511,,,Pollock,Retained,TRW,4.56,0303
1991,BSAI,BS,511,,,Pollock,Retained,TRW,0,0310
1991,BSAI,BS,511,,,Pollock,Retained,TRW,0,0317
1991,BSAI,BS,511,,,Pollock,Retained,TRW,20.96,0324
1991,BSAI,BS,511,,,Pollock,Retained,TRW,7.18,0331
1991,BSAI,BS,511,,,Pollock,Retained,TRW,11.94,0414
1991,BSAI,BS,511,,,Pollock,Retained,TRW,13,0421
1991,BSAI,BS,511,,,Pollock,Retained,TRW,17,0505
1991,BSAI,BS,511,,,Pollock,Retained,TRW,4,0526
1991,BSAI,BS,511,,,Pollock,Retained,TRW,7.36,0602
1991,BSAI,BS,511,,,Pollock,Retained,TRW,816.73,0609
1991,BSAI,BS,511,,,Pollock,Retained,TRW,3628.44,0616
1991,BSAI,BS,511,,,Pollock,Retained,TRW,429.44,0623
1991,BSAI,BS,511,,,Pollock,Retained,TRW,126.79,0630
1991,BSAI,BS,511,,,Pollock,Retained,TRW,487.8,0707
1991,BSAI,BS,511,,,Pollock,Retained,TRW,89.99,0721
1991,BSAI,BS,511,,,Pollock,Retained,TRW,262.2,0728
1991,BSAI,BS,511,,,Pollock,Retained,TRW,228.83,0804
1991,BSAI,BS,511,,,Pollock,Retained,TRW,1309.02,0811
1991,BSAI,BS,511,,,Pollock,Retained,TRW,610.32,0818
1991,BSAI,BS,511,,,Pollock,Retained,TRW,122.67,0901
1991,BSAI,BS,511,,,Pollock,Retained,TRW,29.92,0908
1991,BSAI,BS,512,C,Pacific Cod,Pollock,Discarded,HAL,0.02,0721
1991,BSAI,BS,512,F,Other Flatfish - BSAI,Pollock,Discarded,TRW,0.05,0505
1991,BSAI,BS,513,B,Pollock - bottom,Pollock,Discarded,TRW,10.95,0106
1991,BSAI,BS,513,B,Pollock - bottom,Pollock,Discarded,TRW,47.75,0310
1991,BSAI,BS,513,B,Pollock - bottom,Pollock,Discarded,TRW,18.53,0317
1991,BSAI,BS,513,B,Pollock - bottom,Pollock,Discarded,TRW,98.67,0324
1991,BSAI,BS,513,B,Pollock - bottom,Pollock,Discarded,TRW,12.65,0414
1991,BSAI,BS,513,B,Pollock - bottom,Pollock,Discarded,TRW,20.15,0421
1991,BSAI,BS,513,B,Pollock - bottom,Pollock,Discarded,TRW,1394.65,0428
